"magazine","year","month","seq_issue","page_no","category","title","sub-title","author(s)","photographer(s)","optional-1","optional-2","optional-3"
"FMR","1992","2","54","99","None","Ottoman album","Sultan's portrait gallery","Guadalupi, Grenville Murray",""
"FMR","1992","2","54","125","None","Samurai spirit","Japanese tsuba","Calza, Musashi",""
"FMR","1992","4","55","17","Impressions","Jusepe de Ribera, the painting of the mystic marriage of St Catharine","","Spinosa",""
"FMR","1992","4","55","23","None","Water music","fountains in the Villa d'Este in Rome","Madonna, Mortron, Listri",""
"FMR","1992","4","55","53","None","Arcadia in Parma","the lost gardens of Arcadia, with sculptures of Jean-Baptiste Boudard","Barocelli, Amoretti, Bigano",""
"FMR","1992","4","55","85","None","The art of the rule","the Benedictine cloister of Monte Oliveto with frescoes of Signorelli and Sodoma","Wagenbach, Carli, Ponzani",""
"FMR","1992","4","55","113","None","A fleet of wooden citadels","small scale models of boats in the Musée de la Marine in Paris","Bellec, Conras, Ponzani",""
"FMR","1992","6","56","22","Exhibitions","Microscosms of Lorraine","","Thuillier",""
"FMR","1992","6","56","26","Studium","Feast of the Gods, a painting by Titian","","Brown",""
"FMR","1992","6","56","34","Impressions","The warrior of Capestrano","","Moscati",""
"FMR","1992","6","56","37","None","A tenebrous touch","paintings by Jusepe de Ribera (Lo Spagnoletto)","Pérez Sánchez, Palomino, Romano",""
"FMR","1992","6","56","73","None","The duke consort","Funeral sculpture of Adam Neipperg by Lorenzo Bartolino","Dall'Acqua, Guadalupi",""
"FMR","1992","6","56","91","None","An illustration of tolerance","The Castilian Bible de Alba","Schonfield",""
"FMR","1992","6","56","117","None","Landscape in perspective","the 18th century German landscape painter Philipp Hackert","Krönig, Goethe, De Luca",""
"FMR","1992","8","57","22","Exhibitions","Frontier gold treasures","","Bergamini",""
"FMR","1992","8","57","26","Studium","Bosch at Chiaravalle","","Mulazzani",""
"FMR","1992","8","57","31","Studium","Metsys at Chiaravalle","","Limentani Virdis",""
"FMR","1992","8","57","34","Impressions","The last of the Venetians","18th century paintings of Tiepoli","Mathews",""
"FMR","1992","8","57","41","None","The secret Canova","Canova the painter","Barilli, Marton",""
"FMR","1992","8","57","61","None","Reign of the three graces","Sculptures of Canova","Barbieri, Kosareva, De Luca",""
"FMR","1992","8","57","89","None","Exultet of art and devotion","the 11th century cathedral of Ravello","Gandolfo, Romano, Di Maggio",""
"FMR","1992","8","57","111","None","Salome of Poland","A painting by 17th century Bartholomäus Strobel the Younger","Szczepinska-Tramer, Oronoz",""
"FMR","1992","8","57","131","None","Tanagra Ladies","The Tanagra collection","Said, De Luca",""
"FMR","1992","10","58","20","Studium","A coffee for van Gogh","","Westrich",""
"FMR","1992","10","58","27","None","St. Nicholas, the miracle worker","the frescoes in the great chapel of the basilica of St. Nicholas in Chienti","Benati",""
"FMR","1992","10","58","42","None","The life of St. Nicholas of Tolentino","","Foran",""
"FMR","1992","10","58","59","None","Games in stone: Bernardo Buontalenti, an 16th century eclectic designer and architect","","Cresti",""
"FMR","1992","10","58","80","None","A road through Italy","","de Montaigne",""
"FMR","1992","10","58","83","None","Portraiture par excellence","Allen Ramsey, an 18th century artist of elegance and sensibility","Smart",""
"FMR","1992","10","58","103","None","A lion for a friend","Saint Jerome and his alter ego","Caprotti",""
"FMR","1992","10","58","124","None","Themes and variations: Saint Jerome","","Langmuir",""
"FMR","1992","10","58","129","None","Sight of all ages","the mosaics in the Umayyad mosque of Damascus","Degeorge",""
"FMR","1992","12","59","19","Studium","The evangelistary 'Pace' by Ariberto d'Intimiano from the 11th century","","Vergani",""
"FMR","1992","12","59","22","Impressions","Ceres in the night","on the 'Mocking of Ceres' by Adam Elsheimer, a 17th century painter","Bonnefoy",""
"FMR","1992","12","59","27","None","Armoury of heroes","helmets of Vienna; the collection of Ferdinand Habsburg (1529-1595), archduke of the Tyrol","Beaufort",""
